customer_id,customer_name,email,age,region,signup_date,segment
CUST01066,Lonnie Miller,,22,Central,2024-05-14,Business
CUST01067,Tara Hatfield,navarrokelly@example.org,34,West,2025-06-24,Consumer
CUST01068,Sherri Glover,andersonlaura@example.com,33,West,2025-12-14,Business
CUST01069,Victoria Owens DVM,olsonamber@example.org,30,West,2023-07-09,Consumer
CUST01070,Mary Davis,bholder@example.org,48,West,2026-05-01,Consumer
CUST01071,James Ramirez,elizabeth12@example.net,64,North,2025-03-04,VIP
CUST01072,Robert Cook II,schneidernicholas@example.net,58,East,2025-08-08,Consumer
CUST01073,Martha Glover,ostokes@example.com,,South,2023-02-22,Consumer
CUST01074,Brandon Yang,juliewilson@example.com,18,South,2023-03-11,Consumer
CUST01075,James Mclaughlin,bryan83@example.com,33,North,2026-07-13,Consumer
CUST01076,Jacob Shelton,aprilguzman@example.org,62,Central,2023-02-09,Consumer
CUST01077,Samuel Stewart,mary77@example.org,28,West,2025-01-17,Consumer
CUST01078,Maurice Solis,georgekyle@example.net,66,North,2023-03-05,Consumer
CUST01079,Michelle Mendoza DVM,ycarter@example.org,52,North,2026-07-15,Consumer
CUST01080,Ronald Clark,isabellawilliams@example.org,53,East,2026-01-18,Business
CUST01081,Elizabeth Briggs,vickiekelley@example.com,,West,2024-05-06,Consumer
CUST01082,Gregory Myers,rosejustin@example.net,20,West,2026-04-22,Business
CUST01083,Kimberly Davis,karen90@example.net,49,South,2023-11-19,VIP
CUST01084,Laura Ramos,jcarter@example.org,64,West,2023-07-19,Consumer
CUST01085,Nancy Smith,gregoryvanessa@example.org,73,Central,2024-03-01,Consumer
CUST01086,Miss Carol Brown,terri20@example.org,36,East,2026-07-13,VIP
CUST01087,Leslie Booker,hsanchez@example.org,,Central,2024-03-30,Business
CUST01088,Kyle Thompson,yparsons@example.net,57,East,2025-04-09,VIP
CUST01089,Sharon Santos,cynthia75@example.org,60,Central,2023-02-28,Business
CUST01090,John Barnett,andrewberry@example.net,67,Central,2024-07-27,Consumer
CUST01091,Anna Watkins,pwashington@example.net,59,East,2024-05-22,Consumer
CUST01092,Ariana Brown,richardhaynes@example.com,20,South,2024-11-13,Consumer
CUST01093,Robin Freeman,molinajared@example.net,49,South,2026-03-17,Consumer
CUST01094,Kyle White,,42,West,2024-11-11,VIP
CUST01095,Barbara Anderson,denisemiller@example.com,21,East,2026-01-10,Consumer
CUST01096,William Hunter,tammy26@example.net,,South,2022-09-10,Business
CUST01097,Tracy Stone,donna72@example.net,47,North,2024-08-11,Consumer
CUST01098,Thomas Shea,haileybates@example.org,44,East,2023-08-15,Consumer
CUST01099,Elijah Wall,carrierobinson@example.com,20,North,2023-10-11,Consumer
CUST01100,Jennifer Pierce,patrick26@example.com,51,North,2023-01-07,Consumer
CUST01101,Jeffery Neal,chadoconnor@example.net,30,South,2025-06-03,VIP
CUST01102,Jacob Sandoval,roberthernandez@example.com,29,Central,2024-03-05,VIP
CUST01103,Danielle Nelson,suttonrichard@example.com,58,Central,2025-03-14,Consumer
CUST01104,Gavin Nelson,joshuagarcia@example.org,45,North,2024-03-04,Consumer
CUST01105,Timothy Thompson,brianna71@example.net,50,East,2024-01-22,Consumer
CUST01106,Diane Nelson,mosleygeorge@example.com,40,East,2023-05-26,VIP
CUST01107,Megan Kramer,iwoods@example.com,41,West,2022-09-23,Business
CUST01108,Brittney Martinez,rbradley@example.org,33,Central,2026-04-16,VIP
CUST01109,Jacqueline Waters,lmann@example.com,65,East,2026-07-22,Consumer
CUST01110,Kathryn Hill,tmeyer@example.org,43,North,2023-11-20,Consumer
CUST01111,Theresa Russell,megan11@example.net,51,South,2023-08-19,Consumer
CUST01112,Kenneth Miller,,31,East,2023-10-24,Consumer
CUST01113,Rhonda Smith,urhodes@example.org,70,East,2024-07-27,VIP
CUST01114,Yolanda Barron,sullivanchristina@example.net,54,South,2022-09-20,Consumer
CUST01115,Joseph Reed,,26,East,2026-08-02,Consumer
CUST01116,Tami Kidd,lawsontami@example.net,34,East,2026-05-03,Consumer
CUST01117,Stephanie Thompson,mary85@example.org,31,North,2024-05-06,Consumer
CUST01118,James Wilson,marierosales@example.org,70,Central,2023-10-30,Consumer
CUST01119,Mr. Aaron Welch,trobinson@example.net,64,Central,2024-09-16,Business
CUST01120,Taylor Stafford,abrown@example.net,,East,2024-06-29,Consumer
CUST01121,Brian Bailey,richardsmith@example.com,73,North,2024-08-14,Consumer
CUST01122,Jose Hernandez,gentryadam@example.net,18,West,2023-09-02,Consumer
CUST01123,James Diaz,amandaadams@example.com,,Central,2025-04-06,VIP
CUST01124,Charles Burgess,howardmonica@example.org,32,South,2023-02-15,Consumer
CUST01125,Casey Fisher,rachel23@example.com,46,Central,2026-06-14,VIP
CUST01126,Mrs. Katherine Simpson,markduran@example.com,36,West,2024-08-28,Consumer
CUST01127,Sarah Price,rosariolaura@example.org,54,North,2023-04-20,VIP
CUST01128,Pamela Young,russell90@example.com,50,West,2024-07-28,Consumer
CUST01129,Bradley Patterson,jessicalopez@example.com,30,West,2025-09-11,Business
CUST01130,Wendy Wright,tgonzalez@example.org,57,Central,2025-06-09,Consumer
CUST01131,Catherine Riddle,jeromeanderson@example.org,45,East,2023-10-06,VIP
CUST01132,Charles Smith,christopherwilliams@example.com,45,East,2024-09-30,Consumer
CUST01133,Veronica Walker,gmendoza@example.com,59,North,2025-03-19,Consumer
CUST01134,Derrick Ramirez,jennifer35@example.org,70,West,2023-05-28,VIP
CUST01135,Matthew Morris,thomas91@example.com,,South,2023-06-01,Consumer
CUST01136,Heidi Torres,caldwellfelicia@example.org,64,North,2023-12-27,Consumer
CUST01137,Heather Maxwell,john43@example.net,57,South,2024-03-12,Consumer
CUST01138,Bianca Newton,,25,East,2023-03-01,Business
CUST01139,Susan Pena,jamesgriffin@example.org,65,Central,2022-12-26,Consumer
CUST01140,Grace Swanson,amandahernandez@example.org,34,Central,2023-06-11,Business
CUST01141,Dawn Wiley,patricia71@example.com,62,North,2022-12-15,Business
CUST01142,Timothy Gordon,jacksonjoshua@example.org,20,East,2023-10-29,Consumer
CUST01143,Amy Compton,joysanders@example.net,62,Central,2024-10-10,Consumer
CUST01144,Angela Kim,,18,North,2024-09-07,Business
CUST01145,Jeanette Lawson,jackmoore@example.org,60,East,2025-01-04,Consumer
CUST01146,Timothy Hunt,,59,West,2024-08-30,Consumer
CUST01147,Deanna Phelps,jeanette81@example.org,63,North,2023-07-27,Consumer
CUST01148,Dorothy Bowman,sara40@example.net,23,South,2026-07-13,Consumer
CUST01149,Christine Wilson DDS,mark84@example.net,63,North,2023-03-20,Consumer
CUST01150,Elizabeth Galloway,hollowayjeffrey@example.com,39,West,2023-05-20,Business
CUST01151,Kimberly Irwin,sharphailey@example.net,,East,2023-09-13,Consumer
CUST01152,Lindsey Harris,rwalker@example.org,50,East,2024-12-20,Consumer
CUST01153,Nicole Moore,jessicahamilton@example.org,74,North,2026-03-24,VIP
CUST01154,Christopher Lopez,jacobhenry@example.net,39,West,2023-05-26,Consumer
CUST01155,Eric Mcclure,mmcdaniel@example.org,61,Central,2023-04-03,Consumer
CUST01156,Jesse Brewer,hgarcia@example.org,45,East,2025-07-16,VIP
CUST01157,Lindsey Gray,rodriguezalexander@example.net,31,South,2026-05-09,VIP
CUST01158,Randy Adams,sparksalbert@example.org,73,South,2024-10-25,Consumer
CUST01159,Sarah Miller,timothyhart@example.com,26,West,2025-11-19,Consumer
CUST01160,John Sanchez,courtney10@example.org,28,East,2023-02-04,Consumer
CUST01161,Jorge Copeland,aaronwalker@example.org,25,South,2024-05-13,Consumer
CUST01162,Matthew Perez,tmcdaniel@example.org,19,East,2024-08-13,Business
CUST01163,Courtney Huber MD,gilbertdavid@example.org,65,East,2026-03-14,Consumer
CUST01164,Cassandra Moreno,erinhernandez@example.net,29,North,2025-05-20,VIP
CUST01165,Donna Hutchinson,sabrina54@example.net,57,South,2025-10-26,VIP
CUST01166,Shannon Spence,lukemyers@example.net,40,North,2025-10-24,Business
CUST01167,Robin Wilson,rmoyer@example.org,48,East,2023-01-17,Consumer
CUST01168,Catherine Cruz MD,aolson@example.net,26,South,2025-10-19,Consumer
CUST01169,Robert Valdez,patrickdunn@example.net,18,East,2024-10-12,Business
CUST01170,Samantha Cruz,xrose@example.net,30,South,2025-11-13,Consumer
CUST01171,Brandon Ward,victoriasmith@example.net,46,Central,2024-07-19,Business
CUST01172,Brian Pruitt,melinda24@example.com,74,South,2023-04-04,Business
CUST01173,Valerie Durham,jasonwalker@example.net,,West,2023-03-26,Consumer
CUST01174,Michele Bennett,hortonroger@example.org,54,Central,2025-06-09,VIP
CUST01175,Angela Monroe,anthonydiaz@example.org,68,North,2023-08-26,VIP
CUST01176,Ronald Butler,terrytaylor@example.net,74,North,2025-06-05,Consumer
CUST01177,Jason Rogers,mitchelleric@example.net,65,North,2022-10-25,VIP
CUST01178,Kathy Smith,dfrazier@example.net,21,South,2025-06-24,Consumer
CUST01179,Kenneth Torres,rodneymoore@example.org,67,East,2024-09-25,Business
CUST01180,Beth Lewis,robinsonisaiah@example.net,21,Central,2026-07-07,Consumer
CUST01181,Angela Schwartz,pedwards@example.com,23,Central,2025-12-06,Consumer
CUST01182,Robert Lucas,josephgarcia@example.com,75,Central,2025-01-20,Consumer
CUST01183,Alyssa Campbell,jonescarla@example.com,19,South,2023-06-05,Business
CUST01184,Timothy Allen,davilaannette@example.net,30,West,2026-07-22,Consumer
CUST01185,Mr. Brandon Parker,karen68@example.org,63,South,2023-12-04,Consumer
CUST01186,Henry Anderson,riverapeggy@example.net,58,East,2023-02-01,Consumer
CUST01187,Brittany Matthews,cwoods@example.com,68,Central,2023-04-28,VIP
CUST01188,Angela Garrett,nicoleaguirre@example.net,42,North,2023-03-30,Consumer
CUST01189,Wendy Mason,seth25@example.com,60,South,2024-02-07,Consumer
CUST01190,Jessica Macdonald,nallen@example.net,63,North,2022-12-26,Business
CUST01191,Mark Jimenez,thomasmonica@example.net,46,East,2026-02-02,Consumer
CUST01192,Stephanie Porter,sedwards@example.org,30,North,2022-12-16,VIP
CUST01193,Heather Jones,escott@example.com,,West,2025-09-06,Business
CUST01194,Thomas Case,swilliams@example.com,,West,2024-04-17,Consumer
CUST01195,Melanie Alexander,nathaniel68@example.com,47,West,2023-09-21,Business
CUST01196,Melanie Oliver,figueroajohn@example.net,33,Central,2022-09-21,Consumer
CUST01197,Donna Moore,onash@example.com,70,South,2026-02-11,Consumer
CUST01198,Hannah Mcdonald,lrodriguez@example.net,,East,2023-02-12,Consumer
CUST01199,Jennifer Hamilton,umurphy@example.com,,Central,2026-08-05,VIP
CUST01200,Dr. John Ramirez,gardnerstacy@example.org,21,North,2025-03-14,Business
CUST00366,Cynthia Vasquez,kaufmandouglas@example.com,66,North,2023-01-21,VIP
CUST00331,Raymond Oconnor,sreid@example.com,43,Central,2026-01-08,Consumer
CUST00583,Jessica Rojas,gonzalezjill@example.org,38,North,2024-09-24,Consumer
CUST01173,Valerie Durham,jasonwalker@example.net,,West,2023-03-26,Consumer
CUST01152,Lindsey Harris,rwalker@example.org,50,East,2024-12-20,Consumer
CUST00364,Rebecca Hernandez,ijohnson@example.com,59,East,2025-03-08,Consumer
CUST00933,Brandi Taylor,qgill@example.com,64,North,2023-04-11,Consumer
CUST01186,Henry Anderson,riverapeggy@example.net,58,East,2023-02-01,Consumer
CUST00738,Gabriela Martinez,katherinejackson@example.com,25,East,2024-11-09,Business
CUST00074,Nicholas Sheppard,christina87@example.com,62,South,2024-05-25,VIP
CUST00191,Matthew Mitchell,glennmartin@example.org,63,East,2025-10-27,VIP
CUST00613,Laura Davis,zroberts@example.org,39,Central,2023-03-18,VIP
CUST00662,Alexandra Harris,jonathan14@example.com,41,South,2024-09-04,Consumer
CUST00755,Daniel Pennington,robinvillanueva@example.com,24,North,2026-07-13,VIP
CUST00777,Katie Holland,thomas49@example.net,56,North,2023-04-08,Consumer
CUST00139,Donald Schultz,oscar98@example.com,59,East,2024-06-20,VIP
CUST00876,Karen Fuller,brooke05@example.org,21,North,2025-04-05,Consumer
CUST01128,Pamela Young,russell90@example.com,50,West,2024-07-28,Consumer
CUST00133,Sergio Murphy,kristinacarlson@example.com,43,South,2026-01-20,Consumer
CUST00600,Anne Hardy,hlopez@example.net,26,South,2023-08-31,Consumer
CUST00965,Nathan Williams,upatel@example.org,20,Central,2024-03-23,VIP
CUST00276,Katherine Stark,warrenmary@example.org,39,South,2026-05-24,Consumer
CUST00250,Brittany Murphy,nwilson@example.net,60,North,2024-12-22,Consumer
CUST00563,Christina Johnston,tiffanymitchell@example.com,54,West,2025-04-30,Consumer
CUST00675,Francis Alexander,nelsoneric@example.org,22,South,2022-10-01,Consumer
CUST01080,Ronald Clark,isabellawilliams@example.org,53,East,2026-01-18,Business
CUST00848,Robert Martinez,miaprice@example.com,46,North,2026-04-29,Business
CUST01075,James Mclaughlin,bryan83@example.com,33,North,2026-07-13,Consumer
CUST00430,Lindsay Guerrero,jenniferrios@example.com,35,East,2023-09-16,Consumer
CUST00429,Frederick Hill,jacob83@example.org,48,East,2025-11-05,VIP
CUST00120,Amanda Diaz,christopherphillips@example.net,64,South,2024-04-26,Business
CUST00224,Katrina Burns,thomas05@example.com,67,South,2025-05-01,Consumer
CUST01171,Brandon Ward,victoriasmith@example.net,46,Central,2024-07-19,Business
CUST01084,Laura Ramos,jcarter@example.org,64,West,2023-07-19,Consumer
CUST00180,Jade Johnson DVM,lacey20@example.com,44,East,2026-04-14,Consumer
CUST00991,Carol Hughes,victor72@example.com,35,West,2025-06-25,Consumer
CUST00589,Renee Gonzales,andrewgray@example.net,53,Central,2023-03-21,Business
CUST00875,Mrs. Jacqueline Hickman,hooderic@example.org,69,North,2024-06-29,VIP
CUST00649,Michael Barnes,jessica74@example.net,68,East,2023-05-26,Consumer
CUST00532,Deanna Smith,lanedavid@example.org,67,Central,2024-02-28,VIP
